Frame,track_id,Categorie,Objet,Confiance,Confiance_lissee,Position_X_px,X_m,Y_m,vx_mps,vy_mps,speed_mps,d_m,lateral_m,ttc_s,d_frein_m,margin_m
68,5,Véhicule,car,0.7793896198272705,0.7004265506982803,182.28176879882812,-2.7103347872302948,20.278120603146885,-0.4955315893924342,-0.7035349052342554,0.8605306031564274,20.458447884789326,-2.7103347872302948,32.38706781158293,0.6601876255064016,19.798260259282923
69,1,Véhicule,car,0.855826199054718,0.8691407259702155,567.1271362304688,0.260597789945511,11.99496675086606,-0.026021544735103597,3.046009566504931,3.0461207133056893,11.997797237931085,0.260597789945511,,3.7088958133078296,8.288901424623255
69,2,Véhicule,car,0.8469025492668152,0.8515830720416058,0.008636474609375,-3.2883554023477433,18.498424368163416,-0.7379988785373627,-2.139912038240145,2.2635957846151546,18.78842689947223,-3.2883554023477433,9.500056531447854,2.257100666368371,16.53132623310386
69,5,Véhicule,car,0.7800267338752747,0.7243066056513785,179.35687255859375,-2.7409629127036315,20.22348798088351,-0.5801484323434315,-0.8900657147062969,1.0624449068286657,20.40838905454707,-2.7409629127036315,25.38090306243769,0.8502667029590265,19.558122351588043
70,1,Véhicule,car,0.8826191425323486,0.8731842509388554,568.0390625,0.2600625724263154,12.090256277298348,-0.02574496165554272,3.0412342826287566,3.041343250093138,12.093052939284153,0.2600625724263154,,3.702041019013645,8.391011920270508
70,2,Véhicule,car,0.8485394716262817,0.8506699919170085,0.127471923828125,-3.328592330284856,18.39407746341525,-0.7513446740369745,-2.168187325075886,2.2946797370926193,18.692822489697804,-3.328592330284856,9.347601267886807,2.285386927297177,16.407435562400625
70,5,Véhicule,car,0.543526291847229,0.6700725115101337,176.59463500976562,-2.7677294628990574,20.17144781266934,-0.6218556443686932,-1.0147436399251466,1.1901298656876644,20.360442854688653,-2.7677294628990574,22.111895691598612,0.9813525727448991,19.379090281943753
71,1,Véhicule,car,0.8732730150222778,0.8732108801638822,568.837646484375,0.25940756477006605,12.185996621683746,-0.025578004523015997,3.036988662556336,3.0370963716700037,12.188757358662434,0.25940756477006605,,3.695950255299368,8.492807103363067
71,2,Véhicule,car,0.8512894511222839,0.8508558296785911,0.0941162109375,-3.368608913772916,18.297180371179824,-0.7640862955789232,-2.1892976593366393,2.3188040254123266,18.604685849254178,-3.368608913772916,9.234172547184892,2.304713177524623,16.299972671729556
71,5,Véhicule,car,0.730449914932251,0.6881857325367688,171.79244995117188,-2.7947755644892043,20.126521539548342,-0.6545525911544458,-1.0721222618463084,1.2561390205440812,20.3196368013252,-2.7947755644892043,20.907011465404832,1.0393768067801563,19.28025999454504
72,1,Véhicule,car,0.8572911620140076,0.8684349647189198,569.2037353515625,0.2587597677627945,12.282975473783507,-0.025410152828828875,3.0339148780954783,3.0340212859167432,12.285700757668641,0.2587597677627945,,3.6915416547307354,8.594159102937905
72,2,Véhicule,car,0.8478497266769409,0.849953998778096,0.0502471923828125,-3.407794884505573,18.197843040389188,-0.7757360195320276,-2.2118052824974836,2.343896111111405,18.51417179615398,-3.407794884505573,9.114760161199209,2.3259364561649223,16.18823533998906
72,5,Véhicule,car,0.7827733159065247,0.7165620075476955,168.73214721679688,-2.820494418181914,20.094004150268606,-0.6732986552559705,-1.0581175443928628,1.2541705693092469,20.290987939329305,-2.820494418181914,21.263688524124778,1.0192984091028796,19.271689530226425
73,1,Véhicule,car,0.8600776195526123,0.8659277611690275,569.864013671875,0.2580381384953602,12.384570401894273,-0.025309283607618693,3.0348024058721554,3.0349079397115415,12.387258281007698,0.2580381384953602,,3.692812668463267,8.694445612544431
73,2,Véhicule,car,0.807433545589447,0.8371978628215012,0.0442352294921875,-3.446474747787311,18.09990381396564,-0.7866061086951442,-2.2324544964781348,2.3669816748513197,18.42511075304416,-3.446474747787311,9.005808654776724,2.344897256561516,16.080213496482642
73,5,Véhicule,car,0.6832888722419739,0.706580066955979,163.83462524414062,-2.8480559290853154,20.094806381337573,-0.6957323877457451,-0.9048686989503744,1.14141618952008,20.29563169942348,-2.8480559290853154,25.42407661988817,0.8438022993385441,19.451829400084936
74,1,Véhicule,car,0.8924857378005981,0.8738951541584987,570.8787231445312,0.2573897806924217,12.486237282842794,-0.025150217097285592,3.0357233119333067,3.035827491810983,12.488889901935172,0.2573897806924217,,3.6941309603849373,8.794758941550235
74,2,Véhicule,car,0.7896521091461182,0.8229341367188863,0.04425048828125,-3.4855634304931224,18.01183374399517,-0.7974901567432158,-2.2442327732146956,2.3817160390091097,18.345988859947397,-3.4855634304931224,8.94123487210623,2.3525584658287095,15.993430394118688
74,5,Véhicule,car,0.8475103378295898,0.7488591482180622,160.83563232421875,-2.871043092055924,20.07386274099927,-0.6954665461871627,-0.8692600116196318,1.1132325384511825,20.278137335093696,-2.871043092055924,26.61043530783842,0.8035156427616117,19.474621692332086
75,1,Véhicule,car,0.8960831761360168,0.880551560751754,571.416748046875,0.25671780619191975,12.585243516972202,-0.025015586162362442,3.034397887976945,3.0345010005122743,12.587861550458316,0.25671780619191975,,3.692229309234417,8.895632241223899
75,2,Véhicule,car,0.8407745957374573,0.8282862744244575,0.22362518310546875,-3.5257959853006904,17.940970163598028,-0.809003818121603,-2.2413104470689147,2.3828469732392783,18.284136505207925,-3.5257959853006904,8.94859417213934,2.341443701932751,15.942692803275175
75,5,Véhicule,car,0.8353583216667175,0.7748089002526588,156.35635375976562,-2.8920528276481887,20.04673901001335,-0.6880431987156371,-0.86313077929573,1.1038107561835497,20.254276449517985,-2.8920528276481887,26.789853753953185,0.7968714393139299,19.457405010204056
76,1,Véhicule,car,0.8869211077690125,0.8824624248569315,572.1065063476562,0.255910715310117,12.680899708510587,-0.02499739268134118,3.030322995460202,3.030426096517741,12.683481687277924,0.255910715310117,,3.6863891198360093,8.997092567441914
76,2,Véhicule,car,0.869890570640564,0.8407675632892894,0.3798370361328125,-3.569269492906025,17.902689214850035,-0.8228758476880711,-2.211352866040065,2.3594927757575297,18.25502576926413,-3.569269492906025,9.0921390333034,2.295723003486885,15.959302765777245
76,5,Véhicule,car,0.8175831437110901,0.7876411732901881,151.09170532226562,-2.9143266061294746,20.01917210222551,-0.6862599832345527,-0.85962296094284,1.0999565444003796,20.230189105040967,-2.9143266061294746,26.909184152492376,0.7921660820591971,19.43802302298177
77,1,Véhicule,car,0.8578506708145142,0.8750788986442062,573.47998046875,0.25506709454087667,12.772706054015762,-0.02501008725996896,3.023167664992201,3.0232711150538827,12.77525260670052,0.25506709454087667,,3.6761402747052503,9.099112331995268
77,2,Véhicule,car,0.6499757766723633,0.7835300273042115,0.1209564208984375,-3.6094461931246222,17.83539547204364,-0.8336034362842506,-2.2063796587559015,2.3586025285233454,18.19696220431467,-3.6094461931246222,9.111278422467029,2.2821031284252578,15.914859075889412
77,4,Véhicule,car,0.6159095764160156,0.5736132115964505,314.0699462890625,-1.8763344746186825,21.58187670506199,-0.24642576422260187,-0.7199113848183468,0.760919219933209,21.663287681539476,-1.8763344746186825,31.131579996428098,0.7304495700575127,20.932838111481963
77,5,Véhicule,car,0.8108722567558289,0.7946104983298803,148.46054077148438,-2.933719075783281,19.97227900174425,-0.6756642769119169,-0.9178736893250437,1.1397430958992778,20.18659545686516,-2.933719075783281,24.923738017787564,0.8567912142240443,19.329804242641114
78,1,Véhicule,car,0.8646895885467529,0.8719621056149702,574.341064453125,0.25450894048852224,12.86751711651846,-0.024785516557385635,3.018712612793639,3.0188143633669187,12.870033859500298,0.25450894048852224,,3.6697600891148054,9.200273770385493
78,2,Véhicule,car,0.5395654439926147,0.7103406523107325,0.27503204345703125,-3.648973752484998,17.760512027782667,-0.8434823232430628,-2.207848582962371,2.3634842489241312,18.13148634104047,-3.648973752484998,9.09793110627398,2.2766203016170588,15.854866039423413
78,4,Véhicule,car,0.6225420832633972,0.5882918730965345,312.15875244140625,-1.923421455045506,21.510637447167632,-0.27707030133915295,-0.7572186860651163,0.8063176113730558,21.596459744069623,-1.923421455045506,29.603122566783416,0.7675487837024071,20.828910960367217
78,5,Véhicule,car,0.8044140338897705,0.7975515589978474,143.8116455078125,-2.953978048903586,19.93866792545319,-0.6693449601648421,-0.927350388155013,1.1436788964168778,20.156300874786027,-2.953978048903586,24.603578861786435,0.8671825319324639,19.289118342853563
79,1,Véhicule,car,0.8684319257736206,0.8709030516625653,575.386474609375,0.25393532542610087,12.96225406521221,-0.024580193810681595,3.014323737529171,3.0144239550135614,12.9647411698271,0.25393532542610087,,3.6634776536249616,9.301263516202138
79,2,Véhicule,car,0.7950548529624939,0.7357549125062608,0.167816162109375,-3.688794287090068,17.687777121324665,-0.8533210863252866,-2.2074945363845857,2.3666831229666476,18.068333149079486,-3.688794287090068,9.09424366986159,2.2687397496459525,15.799593399433533
79,4,Véhicule,car,0.6020176410675049,0.5924096034878257,308.2430114746094,-1.963625429933293,21.439053700855528,-0.30118081095969906,-0.793351543574866,0.8485968139128054,21.528791150857675,-1.963625429933293,28.231734030064263,0.8041112676872948,20.72467988317038
79,5,Véhicule,car,0.7997705936431885,0.7982172693914497,140.07748413085938,-2.9724478899313436,19.882499543644716,-0.6589940527831213,-0.998316042953611,1.1962057027209323,20.10346324794287,-2.9724478899313436,22.590546640746982,0.9464726330578201,19.15699061488505
80,1,Véhicule,car,0.8895440697669983,0.8764953570938951,575.6893310546875,0.25337901640663124,13.054724791623935,-0.024366373709152605,3.0081829368085424,3.0082816193757194,13.05718347542822,0.25337901640663124,,3.654692926623848,9.402490548804371
80,2,Véhicule,car,0.6982671022415161,0.7245085694268374,0.09487152099609375,-3.728329587654236,17.60919345807124,-0.8626441205689837,-2.2119938015170457,2.374251767758017,17.999559321215532,-3.728329587654236,9.066245292849942,2.266878218393613,15.73268110282192
80,4,Véhicule,car,0.6413406729698181,0.6070889243324233,304.6788024902344,-1.9987989356080307,21.373081239610087,-0.3205400380233786,-0.8238451527460736,0.8840060812456159,21.466341068285494,-1.9987989356080307,27.158162754705547,0.8350454129319764,20.63129565535352
80,5,Véhicule,car,0.8277010917663574,0.8070624161039219,134.1517333984375,-2.992702114279643,19.834427989485643,-0.6548264698138851,-1.0377799235943332,1.2271042642678636,20.058933162431778,-2.992702114279643,21.60434247683301,0.9900428093430115,19.068890353088765
81,1,Véhicule,car,0.8970344662666321,0.8826570898457162,577.334228515625,0.2529815146061572,13.14453191564507,-0.02402718046081073,3.000011344238012,3.000107559898088,13.146966149197473,0.2529815146061572,,3.6430108006807784,9.503955348516694
81,4,Véhicule,car,0.5933284759521484,0.6029607898183409,300.33782958984375,-2.0308843080535794,21.31493653825684,-0.3368729017295848,-0.8473166994383102,0.9118272539613752,21.41146913928642,-2.0308843080535794,26.383617018008696,0.8585872478579175,20.552881891428502
81,5,Véhicule,car,0.837624728679657,0.8162311098766424,131.44302368164062,-3.013581689717359,19.796117649018786,-0.6527840790947071,-1.047551493373383,1.2342978510830882,20.02418409260145,-3.013581689717359,21.361904107745776,1.0001409526774285,19.024043139924018
82,1,Véhicule,car,0.8904503583908081,0.8849950704092437,578.1343994140625,0.25264599608666694,13.23198615270336,-0.023646231190947775,2.9901229371503173,2.990216434227124,13.234397891278322,0.25264599608666694,,3.6288874573358365,9.605510433942484
82,4,Véhicule,car,0.512346088886261,0.575776379538717,297.59515380859375,-2.042539998360269,21.265633278036024,-0.3372446889410887,-0.8633350086528152,0.9268663967285297,21.363499908975935,-2.042539998360269,25.828264932144418,0.8760046668738202,20.487495242102113
82,5,Véhicule,car,0.8869990110397339,0.8374614802255698,126.47184753417969,-3.0360174878507094,19.767815465066,-0.654686657615143,-1.0323871832385163,1.2224720511220064,19.999598257151014,-3.0360174878507094,21.714183630142248,0.9816321635276019,19.01796609362341
83,1,Véhicule,car,0.8804689645767212,0.8836372386594868,579.256103515625,0.25239080879537423,13.317780487725315,-0.023209486598672332,2.979137756062046,2.9792281634447835,13.320171854732262,0.25239080879537423,,3.613213909863539,9.706957944868723
83,4,Véhicule,car,0.5854405760765076,0.5786756385000541,293.737060546875,-2.0547925483609717,21.215092940132962,-0.3380520209626052,-0.8797724856021274,0.9424854350595807,21.314369352042277,-2.0547925483609717,25.281395789280577,0.8938560474613713,20.420513304580908
83,5,Véhicule,car,0.8565959334373474,0.8432018161891031,122.334716796875,-3.058984990279118,19.746245381728766,-0.6575521817769374,-1.0039332823293343,1.2001070398627622,19.981781598401017,-3.058984990279118,22.41528437567861,0.9481968007567361,19.03358479764428
84,1,Véhicule,car,0.8621212840080261,0.8771824522640486,579.379638671875,0.251880334901828,13.397232612099362,-0.022995779746888986,2.9632159537804434,2.963305180811641,13.3996001942524,0.251880334901828,,3.5905321518562916,9.80906804239611
84,2,Véhicule,car,0.840107262134552,0.7591881772391518,118.81661224365234,-3.79084032525643,17.479893089092467,-0.8201775835497009,-2.0777106875465843,2.233735205816197,17.886227460750153,-3.79084032525643,9.633447194875439,2.102912733876974,15.78331472687318
84,4,Véhicule,car,0.6932820677757263,0.6130575672827557,289.759765625,-2.068599080421612,21.163174764240377,-0.3399930948782403,-0.8967392113907723,0.9590289452412937,21.264032267124264,-2.068599080421612,24.742570096599582,0.9121670226984896,20.351865244425774
85,1,Véhicule,car,0.8640046119689941,0.8732291001755321,579.9488525390625,0.2514439256290403,13.474433124635217,-0.022726768005196376,2.945872437390408,2.945960102133168,13.476778994923176,0.2514439256290403,,3.5658658823732012,9.910913112549975
85,4,Véhicule,car,0.6913124918937683,0.6365340446660595,286.4559631347656,-2.0819892538939593,21.112415177047016,-0.3415690138037838,-0.9123550032155577,0.9741976406681294,21.214823917754657,-2.0819892538939593,24.2613226358733,0.9290460675830539,20.285777850171602
85,5,Véhicule,car,0.8259283900260925,0.8380197883401999,113.46194458007812,-3.1015211912993097,19.670986848940533,-0.655420351629748,-1.0217676030685223,1.213913041371109,19.913994007011002,-3.1015211912993097,21.950563630290578,0.9660093409086973,18.947984666102304
86,1,Véhicule,car,0.8776150345802307,0.8745448804969417,582.0338134765625,0.2513895496523749,13.554893594723733,-0.02214951746385821,2.931697702559799,2.9317813732129285,13.557224534172063,0.2513895496523749,,3.5457343746642347,10.011490159507828
86,4,Véhicule,car,0.6850335001945496,0.6510838813246065,282.03997802734375,-2.0965980677676908,21.066113095637306,-0.34400259610543127,-0.9242406391723494,0.9861838293264545,21.170187632988725,-2.0965980677676908,23.904138530234423,0.9416526918769577,20.228534941111768
86,5,Véhicule,car,0.8119046092033386,0.8301852345991414,109.87124633789062,-3.1210667559653493,19.624152880326527,-0.6511765451972495,-1.047105067578316,1.233069306877442,19.870793491091895,-3.1210667559653493,21.32450315609971,0.9938509676061071,18.876942523485788
87,1,Véhicule,car,0.8898940086364746,0.8791496189388015,582.8218383789062,0.2514405132996811,13.637840285196932,-0.021501002923104494,2.9199642586794026,2.920043418357311,13.640157989417451,0.2514405132996811,,3.5290901015781575,10.111067887839294
87,2,Véhicule,car,0.8338239192962646,0.7815788998562856,105.14766693115234,-3.8182318668113453,17.438853316852697,-0.7764488001461151,-1.9440385475382693,2.093360602849649,17.851960665300545,-3.8182318668113453,10.301291067160902,1.9474992364981125,15.904461428802433
87,4,Véhicule,car,0.5789868831634521,0.6294547818762601,278.03143310546875,-2.1111774401073964,21.011598589205967,-0.34634964002117313,-0.9418709084821398,1.003533198946486,21.117394381351613,-2.1111774401073964,23.398088067817294,0.9607089273163214,20.15668545403529
87,5,Véhicule,car,0.571099579334259,0.7524595380196766,278.21038818359375,-2.992863295204817,19.755645904020422,-0.3710493124034675,-0.7362880897464339,0.824498479887949,19.981060427034976,-2.992863295204817,29.71585164624873,0.7046989032392983,19.27636152379568
88,1,Véhicule,car,0.8987618088722229,0.885033275918828,583.7839965820312,0.2515739086420962,13.718073158124252,-0.02080202676489624,2.9063077184975006,2.906382163259965,13.720379754334738,0.2515739086420962,,3.5097433974682275,10.21063635686651
88,2,Véhicule,car,0.8458784818649292,0.8008687744588787,101.23566436767578,-3.7950433612748555,17.532403721108828,-0.7371349072808674,-1.8170822161801055,1.9609068442661872,17.938437344259032,-3.7950433612748555,11.073074578346016,1.8074634292232101,16.130973915035824
88,4,Véhicule,car,0.5316327810287476,0.6001081816220063,272.39068603515625,-2.128221048956019,20.950395854234593,-0.3504530634636031,-0.9639795946742749,1.0257065899366171,21.058214817081467,-2.128221048956019,22.799506727006726,0.9845605236725214,20.073654293408946
88,5,Véhicule,car,0.6553385853767395,0.7233232522267954,272.49468994140625,-2.8909336539872217,19.87467856072505,-0.16595573075984438,-0.47875451559227344,0.5067022703442589,20.083832933080775,-2.8909336539872217,44.642593468421964,0.46433712037838165,19.619495812702393
89,1,Véhicule,car,0.8992742300033569,0.8893055621441865,583.777587890625,0.25171484592348053,13.793435294430216,-0.020115789710320804,2.8889960403780566,2.8890660716424885,13.795731861169651,0.25171484592348053,,3.4852591263793284,10.310472734790324
89,2,Véhicule,car,0.8456774950027466,0.8143113906220389,101.23896026611328,-3.7732806723625325,17.62003440798215,-0.700169289301697,-1.6987618337908257,1.8373972900887854,18.019524399131615,-3.7732806723625325,11.898116901141577,1.678318694260151,16.341205704871463
89,4,Véhicule,car,0.5324558615684509,0.5798124856059397,272.38653564453125,-2.1440654457481747,20.894284433677385,-0.3535712644722553,-0.9817895387638329,1.0435148956706892,21.004002919231,-2.1440654457481747,22.33117108081751,1.003759497301876,20.000243421929124
89,5,Véhicule,car,0.6573211550712585,0.7035226230801342,272.4954528808594,-2.8042655920997914,19.975916836178868,-0.006740809361032579,-0.27646464987745856,0.27654681546296556,20.171791168782438,-2.8042655920997914,73.93186499713657,0.27816036930803634,19.8936307994744
90,1,Véhicule,car,0.9056418538093567,0.8942064496437376,584.23095703125,0.2517974157458327,13.866462217013556,-0.01949639213916678,2.870222362645007,2.8702885778844487,13.868748189885084,0.2517974157458327,,3.4587569007654437,10.40999128911964
90,2,Véhicule,car,0.8679864406585693,0.830413905632998,96.87328338623047,-3.754464372644062,17.70119220470164,-0.6666597533043945,-1.5891447549800302,1.7233154902560404,18.09497743002858,-3.754464372644062,12.776785462853075,1.5595052185407985,16.535472211487782
90,4,Véhicule,car,0.6165726780891418,0.5908405433509003,269.7264404296875,-2.158361924314462,20.84805581136117,-0.3554735612037709,-0.9918866753356463,1.0536605854938739,20.959483708096457,-2.158361924314462,22.062438648539498,1.014472882011144,19.945010826085312
90,5,Véhicule,car,0.6581615805625916,0.6899143103248714,269.54559326171875,-2.732256408662324,20.065160092459045,0.1135367138020444,-0.1126070404886696,0.15990913341202315,20.250330234805737,-2.732256408662324,159.5818643810666,0.1280463765665076,20.12228385823923
91,1,Véhicule,car,0.9108527898788452,0.8992003517142699,584.737548828125,0.25183390963267327,13.935797492806609,-0.01893184228748899,2.8489025649553326,2.848965468246583,13.938072753381503,0.25183390963267327,,3.428722913908117,10.509349839473387
91,2,Véhicule,car,0.8632566928863525,0.8402667418090044,90.99600219726562,-3.738068388190494,17.77120278739459,-0.6360538139726923,-1.4915944142675792,1.6215481340199096,18.160088209738692,-3.738068388190494,13.667274917067235,1.454836204326376,16.705252005412316
91,4,Véhicule,car,0.5150249004364014,0.5680958504765505,264.51348876953125,-2.1739088159395377,20.803323620896617,-0.35825472797358515,-1.0006445801619965,1.062843368480514,20.916599943962563,-2.1739088159395377,21.833810843733197,1.0235446344264374,19.893055309536127
91,5,Véhicule,car,0.7205977439880371,0.6991193404238211,264.67999267578125,-2.6730531329620195,20.145828476193586,0.20267796311562017,0.02309600687880234,0.20398966215581213,20.322392035482693,-2.6730531329620195,5400.045154335566,0.20696193231770088,20.115430103164993
92,1,Véhicule,car,0.9063917994499207,0.9013577860349651,585.4886474609375,0.2519509161297837,14.001181090001221,-0.018315899938911452,2.824887981156433,2.8249473584958427,14.003447831842928,0.2519509161297837,,3.3949707569438883,10.60847707489904
92,4,Véhicule,car,0.7603201866149902,0.6257631513180824,259.36322021484375,-2.1970399522212136,20.752911286361705,-0.36658229227757755,-1.0134054240949342,1.0776702327690584,20.86888380846602,-2.1970399522212136,21.532503055523286,1.0362742230546294,19.83260958541139
92,5,Véhicule,car,0.7863413691520691,0.7252859490422954,86.21136474609375,-2.7431470983726247,20.04887438960719,0.08323785522210962,-0.1288580984579113,0.15340453083323727,20.235667033571126,-2.7431470983726247,145.6302600735064,0.1403314765551157,20.09533555701601
93,1,Véhicule,car,0.8982904553413391,0.9004375868268772,586.2512817382812,0.25211462272144636,14.063810595217939,-0.017677890676610557,2.799240348769016,2.7992961683243265,14.066070177599512,0.25211462272144636,,3.359014671038273,10.70705550656124
93,4,Véhicule,car,0.7565854787826538,0.6650098495574538,255.27365112304688,-2.219551836921011,20.701852628946718,-0.37426672648733084,-1.0263635177030515,1.0924731818343756,20.82049741546555,-2.219551836921011,21.232050307477746,1.0493027595630824,19.771194655902466
93,5,Véhicule,car,0.8023731708526611,0.7484121155854051,79.78787994384766,-2.8082149502841447,19.952839577543735,-0.018913998390264433,-0.2670636224468104,0.26773254895421184,20.149488291621577,-2.8082149502841447,76.9589663005551,0.2667176446091367,19.88277064701244
94,1,Véhicule,car,0.8886867165565491,0.8969123257457787,587.037841796875,0.25233839794961027,14.122389895719772,-0.017007298753939876,2.770928197407342,2.7709803902947434,14.124644102907785,0.25233839794961027,,3.3194326991088867,10.805211403798898
94,4,Véhicule,car,0.7482022047042847,0.6899675561015031,250.18629455566406,-2.241840362047837,20.656493387333107,-0.38161865326672506,-1.0348026659929195,1.102927628662535,20.77779024029849,-2.241840362047837,21.03895612087027,1.0572527862211771,19.720537454077313
94,5,Véhicule,car,0.8061038851737976,0.7657196464619228,76.03970336914062,-2.86891372962347,19.863775797680397,-0.10666016250975037,-0.38423086274646606,0.3987602615024471,20.069884277905928,-2.86891372962347,54.98021164273061,0.37455639321866446,19.695327884687263
95,1,Véhicule,car,0.8926436305046082,0.8956317171734275,587.67626953125,0.2525923476560916,14.17812782657384,-0.016329737797741054,2.7410227503124047,2.741071392369546,14.180377694573648,0.2525923476560916,,3.277747990802883,10.902629703770765
95,4,Véhicule,car,0.7437878847122192,0.7061136546847179,244.54962158203125,-2.2639289995074185,20.60884824181707,-0.38866487137774147,-1.0447678435842973,1.1147197985282484,20.732824225586278,-2.2639289995074185,20.81441602528242,1.0669497080550678,19.66587451753121
95,5,Véhicule,car,0.8430516123771667,0.7889192362364961,71.60094451904297,-2.924895207669683,19.77878878548467,-0.18105355004933021,-0.4867202939729074,0.5193043737063445,19.99388651054775,-2.924895207669683,43.94281605397739,0.46978520256853795,19.524101307979212
96,1,Véhicule,car,0.8873111605644226,0.8931355501907259,588.236572265625,0.252774589963423,14.230916248068828,-0.01572986293342694,2.7094755109984034,2.7095211704815974,14.233161007059556,0.252774589963423,,3.233914382859309,10.999246624200246
96,4,Véhicule,car,0.7693533897399902,0.7250855752012996,240.36375427246094,-2.2852490016116054,20.559475748983818,-0.3949873249692523,-1.0558175332183175,1.1272824181799248,20.686092092814935,-2.2852490016116054,20.56844650497762,1.077967721799393,19.608124371015542
96,5,Véhicule,car,0.8226105570793152,0.7990266324893418,63.79900360107422,-2.9780236076770437,19.689134147627193,-0.24604777508242465,-0.5881184050828874,0.6375129536097683,19.913076811260005,-2.9780236076770437,36.5573630446876,0.5659010101333292,19.347175801126674
97,1,Véhicule,car,0.8866254687309265,0.891182525752786,589.383056640625,0.2530154742328931,14.281708028901667,-0.01509745709077695,2.677119725278544,2.677162295544683,14.283949070652543,0.2530154742328931,,3.1891050067365456,11.094844063915998
97,4,Véhicule,car,0.7821606993675232,0.7422081124511666,233.9141845703125,-2.3068983729374373,20.511322200587305,-0.4014260623551262,-1.0657206785948345,1.1388166877608425,20.640642395995503,-2.3068983729374373,20.352084954150143,1.087646672236287,19.552995723759217
97,5,Véhicule,car,0.8404703140258789,0.8114597369503028,57.614784240722656,-3.0282562444228116,19.598958587016025,-0.3025313264189534,-0.683002349323783,0.7470056309336752,19.831528271352536,-3.0282562444228116,31.538873606755445,0.6570381133841333,19.174490157968403
98,1,Véhicule,car,0.877213180065155,0.8869917220464967,590.5389404296875,0.25343115515017,14.332781727471852,-0.014336922724270146,2.6458681013702785,2.645906944169043,14.335022127564079,0.25343115515017,,3.145965769683469,11.18905635788061
98,4,Véhicule,car,0.7576759457588196,0.7468484624434625,229.10777282714844,-2.327509124476702,20.453962185410553,-0.40694729656021994,-1.082374412045606,1.156347901813612,20.585962882671463,-2.327509124476702,19.997566630697186,1.1051171439992549,19.48084573867221
98,5,Véhicule,car,0.8401414155960083,0.8200642405440144,52.498199462890625,-3.076328953018265,19.514957663697125,-0.35229492569807125,-0.7632674243504923,0.8406478904673728,19.755945242965964,-3.076328953018265,28.259163065198894,0.734008670097767,19.021936572868196
99,1,Véhicule,car,0.8704243898391724,0.8820215223842993,591.863525390625,0.25402674021793104,14.383805783104968,-0.013447376679739538,2.6154158907594875,2.615450460929591,14.386048741431042,0.25402674021793104,,3.1040633976136487,11.281985343817393
99,4,Véhicule,car,0.7254531979560852,0.7404298830972492,222.77871704101562,-2.348350470435581,20.3985605467009,-0.41253009727025614,-1.0971997321376081,1.172189546684599,20.533290586494353,-2.348350470435581,19.690154497753834,1.120496896652429,19.412793689841923
99,5,Véhicule,car,0.8559359312057495,0.8308257477425348,46.581787109375,-3.1213405539423995,19.423927698956163,-0.39482453715026644,-0.8471304595616702,0.9346210091010627,19.673122124054483,-3.1213405539423995,25.425447837815423,0.8165214477506217,18.856600676303863
100,1,Véhicule,car,0.8659746646881104,0.8772074650754427,592.6576538085938,0.25465857476319337,14.435867811994902,-0.012551634673112504,2.586646168331539,2.586676621396111,14.43811381292899,0.25465857476319337,,3.064597760230197,11.373516052698793
100,4,Véhicule,car,0.6996170878410339,0.7281860445203846,215.43714904785156,-2.369455980541325,20.341079296217377,-0.41819984295231527,-1.113306797725137,1.1892615921261143,20.4786188152113,-2.369455980541325,19.366182675158065,1.1373124862617232,19.341306328949575
100,5,Véhicule,car,0.853888213634491,0.8377444875101216,41.27201843261719,-3.1649872017731395,19.33749336128368,-0.4328922812607159,-0.9198236075776431,1.0165978537417126,19.594789957666762,-3.1649872017731395,23.38771754368644,0.8879631652792465,18.706826792387517
101,1,Véhicule,car,0.8740357756614685,0.8762559582512504,593.5758666992188,0.25533162087536015,14.486239234432656,-0.011645732126134484,2.5572448368011327,2.5572713540848193,14.488489272309755,0.25533162087536015,,3.0243882668293054,11.46410100548045
101,4,Véhicule,car,0.7475578784942627,0.733997594712548,210.11598205566406,-2.389616914791746,20.283703196598285,-0.4230294686557911,-1.1290027864479961,1.2056538571076445,20.423978171922098,-2.389616914791746,19.056592590667723,1.1538008322055282,19.270177339716568
101,5,Véhicule,car,0.8275355100631714,0.8346817942760365,33.944580078125,-3.2074906254473414,19.254192472197307,-0.46716718287478054,-0.9841172342636322,1.089372253882877,19.51952673270415,-3.2074906254473414,21.834558914724436,0.9510589012237051,18.568467831480447
102,1,Véhicule,car,0.8815305829048157,0.87783834564732,594.6215209960938,0.2561685530565637,14.536297842635838,-0.010627824392809192,2.52837553359573,2.528397870102096,14.53855485587871,0.2561685530565637,,2.9850261407832974,11.553528715095412
102,4,Véhicule,car,0.7521218657493591,0.7394348760235914,201.63348388671875,-2.4107438428720505,20.221920363247612,-0.42850357025616975,-1.1477691586278138,1.2251487057575843,20.365111073929203,-2.4107438428720505,18.70118477856001,1.173679035584113,19.19143203834509
102,5,Véhicule,car,0.8250221014022827,0.8317838864139103,30.99603271484375,-3.2476138737454687,19.16701810710415,-0.49650680174079964,-1.0490807251961947,1.1606417932131565,19.440205219878784,-3.2476138737454687,20.433399140320304,1.0160471587305293,18.424158061148255
103,1,Véhicule,car,0.884821355342865,0.8799332485559834,595.419921875,0.25707689812658696,14.585460560002977,-0.00957789379722633,2.49953879784477,2.499557148372661,14.58772594611486,0.25707689812658696,,2.9458275725141516,11.641898373600709
